,index,title,stops,ratingValue,ratingCount,reviewCount,михалово,молодёжная,тракторный завод,петровщина,октябрьская,автозаводская,площадь якуба коласа,немига,спортивная,площадь франтишка богушевича,площадь ленина,ковальская слобода,вокзальная,площадь победы,юбилейная площадь,кунцевщина,пушкинская,грушевка,могилёвская,малиновка,московская,парк челюскинцев,каменная горка,фрунзенская,борисовский тракт,восток,купаловская,пролетарская,первомайская,институт культуры,академия наук,уручье,партизанская,fallback fun,hotels,bars,gasstation,hypermarket,concert hall,industrial enterprise,cafe,fast food,software,flower shop,spa,mobile phones,fitness,confectionary,supermarket,fallback services,sushi,sportcenter,currency exchange,malls,restaurants,museum,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,youtube,instagram,twitter,ok,whatsapp,vkontakte,facebook,viber,telegram,lat,lon
30,30,Перспектива,229.52,4.0,17,6,10858.771613931307,7413.38539254506,3303.6007960524053,12517.693074049415,3433.1291850677508,7372.0397382272495,1275.3494474554402,4038.6596878018663,12270.63370865619,5828.356306493725,4889.514035487489,5419.657447435685,5086.802123447771,1536.8138734688998,5540.896003205257,15278.628277638663,10532.77959636373,8767.30637860487,10388.95642626685,13985.06768017576,4484.316428569497,3185.147380285417,16902.04299291883,5471.307525071265,8860.142162863853,7076.262950108298,3414.271557644547,1869.504526107425,2681.4448420883587,6038.736583699194,1549.5492712191267,11242.599440053506,5514.3126382744285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,9,9,9,9,0,2,3241.3423287728847,0,1,0,0,0,0,1,0,0,27.59056,53.907632
31,31,Пекаридзе,120.108,4.199999809265137,59,32,11808.222116469271,8285.924915582418,2981.4306154077426,13478.480457463791,4364.581746622616,6941.391356340318,1847.366000277081,4931.1946149779915,13126.47601731937,6758.612924617583,5837.590649419954,6389.693594265732,6050.277226261904,2375.2763925592644,6427.016060233087,16139.86610716669,11382.31784803217,9708.032773296047,9867.461784868188,14953.466821360746,3513.2163956540367,2214.4278042166593,17760.638860162464,6355.790763683983,7900.981370094834,6112.826034575043,4345.441252350432,2661.0451670398,3653.6767003991204,7004.336496694406,861.8698438317602,10285.688296147016,5188.995203020082,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,13,13,13,13,13,12,0,4169.626805685661,0,1,0,0,0,0,0,0,0,27.598192,53.912429
32,32,Восточный дворик,308.031,4.0,17,6,11681.502641244157,8232.188103775437,2759.90219169563,13333.149233259424,4260.303268540004,6770.150190773783,1907.652780828878,4861.030510225655,13085.569166085175,6655.44661990333,5713.861296719234,6186.251708413463,5901.63264480169,2333.15030294821,6362.539264873312,16095.502405222234,11345.418182069932,9592.87914521296,9732.477766374011,14789.802317770602,3698.5891240633987,2438.776660874686,17718.274348104675,6292.523052297639,8047.492722369574,6269.308516321883,4241.44993992145,2366.442538594791,3467.1230385066697,6850.391415957299,1191.0474528128564,10427.37653713429,4980.050666527599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,5,5,1,4068.4980026535964,0,0,0,0,0,0,0,0,0,27.59788,53.909074
33,33,Аль-халиль,102.949,4.199999809265137,15,7,10444.007995245594,6996.289846256289,3631.5941542561454,12108.152945952961,3014.0044766284987,7704.360155348279,1045.937419357047,3620.3370660088876,11854.943767172737,5409.4573018252995,4473.833880367068,5046.113771797775,4679.052506703207,1142.0992168114615,5122.735498024385,14862.04663966295,10118.179929336573,8350.189025271091,10740.90329940627,13582.559078992277,4883.21786009449,3571.1499726881225,16485.69300069475,5053.33225910479,9270.041075770057,7483.528008054811,2995.1169865360885,1734.980450185814,2301.8144583088256,5632.991799587641,1838.517272450783,11653.685192218794,5823.651545676288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,0,3,2821.9336791566075,0,0,0,0,0,0,0,0,0,27.586822,53.907079
34,34,Кофейня,794.387,0.0,0,0,11734.970381050616,8353.460103855996,2481.511590870221,13367.592134895054,4347.389795534256,6511.460557844152,2133.825946349238,4975.427967744635,13213.711536725441,6736.409584002613,5777.913933021103,6166.364441427723,5940.990230280198,2486.8692589692487,6477.77906934199,16219.685086622803,11477.72099744113,9658.871865334124,9492.462391044575,14805.074952242354,3735.02580111936,2527.6761711622926,17843.631186721803,6408.914963817823,8031.82293420228,6266.673522683809,4328.882621277865,2236.457704086812,3476.854970186153,6882.389809250439,1467.6947023891994,10404.439944154636,4704.148282921908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,4159.336804000721,0,0,0,0,0,0,0,0,0,27.599021,53.906347
35,35,Seadog&Friends,255.076,4.599999904632568,142,47,9890.738723684468,6345.21219348237,4332.695245788905,11585.271420215015,2439.0232054720123,8404.585612142262,650.9606592054137,2985.1485643413016,11194.482622602176,4824.071800323917,3928.975787417897,4693.303850074593,4186.279780201275,442.5086151589379,4481.93924336441,14205.518693488839,9453.469328320507,7780.23702850378,11446.318439915362,13092.43224993379,5401.1151249356335,4061.181268521751,15827.767409647964,4410.986353645062,9818.828881402553,8023.601730503563,2419.6772752174343,2047.06556141755,1991.1524777223478,5144.853610295324,2185.113845609394,12205.747550803826,6515.1316239688185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,14,14,14,13,7,2241.801923479834,0,1,0,0,0,0,0,0,0,27.580887,53.909632
36,36,Veg Harmony,278.491,4.400000095367432,17,9,9933.627215387098,6394.0644370604705,4282.8338855811235,11626.25397000987,2481.835175358372,8354.891259949687,656.679909682634,3032.5956473201836,11243.982731524053,4868.564618315232,3970.4072569059035,4721.22598833564,4224.087447541982,493.42483780300597,4530.025743322989,14254.836263892917,9503.174155699931,7824.072583460249,11395.892467845753,13131.313487708832,5358.598867829981,4019.7884695256744,15877.172424662875,4459.162440593117,9775.061888985729,7980.205674288603,2462.5082714956025,2022.7212383249462,2012.3119199121184,5182.676438944941,2149.627182470906,12161.90272401248,6466.371507876415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,6,2284.8370195347593,0,1,0,0,0,0,0,0,0,27.581333,53.909503
37,37,Rose Gose,176.322,4.400000095367432,123,55,9786.614551738996,6217.22156861987,4479.1450625434445,11487.975823058805,2337.372359880679,8550.941297839332,628.3563815304375,2864.162843449784,11063.191765642287,4714.5516020402,3831.3552244570405,4641.350789777989,4101.537065814122,306.6068504488818,4357.667342875308,14075.06763683767,9321.193208325292,7672.748191468073,11592.853146051253,13002.471844853619,5505.8166068274595,4162.381387250374,15696.874056037936,4286.326776785799,9927.496080246268,8131.059815181732,2317.976959085708,2144.462353573449,1964.4790913501345,5059.642282113473,2268.591807496631,12314.57900013654,6660.694193003051,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,14,14,8,2139.5487611911835,0,0,0,0,0,0,0,0,0,27.579699,53.910272
38,38,Комильфо,144.807,0.0,0,0,12074.404141621491,8555.55222074392,2845.7717312042228,13741.53764376596,4632.693466853419,6755.089371084396,2104.7451461939927,5201.1560201008915,13395.183690950123,7027.167181272373,6103.687416457196,6634.4421807033405,6311.965334145615,2645.088282756398,6696.971404243674,16408.771112476476,11650.753126979984,9975.601296411663,9656.787462895061,15212.371027905338,3257.872372231075,1975.0456133106075,18029.36889215318,6625.732789460368,7636.74893184578,5850.393898023158,4613.576038140514,2840.1013313376734,3903.8194177249347,7265.016184000568,887.5574962337756,10020.76656322979,5034.011720714899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,2,4437.984372781194,0,0,0,0,0,0,0,0,0,27.600597,53.912782
39,39,Мука,155.444,4.400000095367432,152,83,9790.871784044288,6154.824139101315,4668.180991809252,11507.918181428933,2362.413317151491,8740.94063887709,473.0794459282549,2832.693758489822,10986.106504175781,4709.95355595746,3858.4861162674433,4755.534607647475,4156.2710291704825,331.7866865684003,4310.651077593036,14000.372273537194,9240.979245657498,7669.782329257926,11770.925526236515,13038.45102445653,5515.882546131401,4166.6878438852345,15620.271122070882,4238.190742456773,9943.861706113916,8145.3426536497645,2343.057513107708,2398.8096671735543,2126.6684319714414,5111.308709698691,2243.2251545953395,12330.49358336832,6861.3733596381735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,11,11,5,2164.8844850101827,0,1,0,0,0,0,0,0,0,27.578944,53.912706
40,40,Штолле,69.1381,4.300000190734863,187,57,10114.274205282174,6630.58366918517,3990.950072439454,11791.227556151385,2670.3645929351246,8062.547743659597,836.5839503333866,3257.9669148447133,11486.9723383581,5065.339903623763,4144.092212281413,4799.187777199105,4370.447458863414,768.5070528196279,4759.607630336201,14495.340118726532,9748.939850202783,8013.3012677775605,11106.131574455805,13279.825812586874,5190.096381868917,3862.9799142859224,16118.62218618019,4689.7057964699525,9593.058322713772,7802.138577652219,2651.2669987170952,1817.8021855740485,2061.104064917295,5327.574324467658,2049.108699117582,11978.617512230334,6172.806111639679,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,2,2475.9803892978616,0,1,0,0,0,1,1,0,0,27.583521,53.90784
41,41,Зерно,201.347,4.300000190734863,152,69,9905.015382088097,6393.730710381573,4231.131284432626,11591.128946920153,2454.916111861955,8301.543965131716,759.9427197358349,3025.025760869702,11247.90363309413,4846.682052670574,3937.792933819276,4655.162182961613,4180.548649500706,522.8209248350072,4525.320945631794,14257.249599991175,9508.841565991328,7799.123971371848,11348.600442785433,13089.786094281095,5390.352478855777,4055.6958880501375,15880.200625361265,4455.006680726183,9801.752486268624,8008.426698673715,2435.677724098058,1920.481846022737,1936.058707401245,5138.909007034694,2203.2395646377963,12188.169778740596,6407.316054937601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,5,2258.946102956491,0,1,0,0,0,0,0,0,0,27.581374,53.908448
42,43,Зерно,218.265,4.300000190734863,297,113,9958.020066792129,6342.121997106896,4484.401271338158,11668.704408445874,2518.271456319951,8556.740636424542,397.9731288192641,3010.5698231716824,11176.654640054378,4879.651686889049,4014.7180152105334,4862.516351693629,4299.198826166776,465.0464444809423,4493.800749489924,14190.579853832329,9431.990601259977,7839.490297001306,11582.573262911234,13192.03517437509,5341.270713417489,3993.6910117078123,15810.848855930224,4421.613466987582,9767.685592816244,7969.707507223909,2498.8698385098,2312.925776226574,2194.8544399936845,5256.181184867534,2080.6243970885757,12154.608659511536,6682.095985179864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,16,16,16,14,6,2320.300145081727,0,1,0,0,0,0,1,0,0,27.580669,53.912348
43,44,Кафе,330.94,0.0,0,0,12345.1212509741,8865.427436195116,2564.6756179205745,13999.248283358247,4916.364579059151,6429.252311827658,2441.4166095109695,5502.506169360587,13711.078562773839,7312.060723764891,6376.151031421296,6844.457673806245,6567.6952263107,2955.224087557108,7001.576595197058,16723.507453958948,11968.023155569057,10253.66236483432,9318.556574678027,15455.854495659985,3042.198976189063,1818.329984142039,18345.009220668715,6930.863147722102,7381.098070278437,5603.557633643232,4897.399277873634,2945.461064088634,4131.530843618538,7516.746242231786,1150.815395825787,9761.083056653946,4730.7322595444675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,4723.3077096276365,0,0,0,0,0,0,0,0,0,27.603468,53.911497
44,45,Оливо,247.865,4.300000190734863,154,74,9972.441835442089,6345.651301644728,4507.701896677124,11685.58443721643,2536.371548403306,8579.598142510598,357.67283012343523,3019.8665006987244,11177.317207858443,4892.887763827395,4032.932122376913,4893.098697909712,4321.4835276849335,485.62079703629354,4500.1892505219175,14191.58406386658,9432.169565815235,7852.812934866312,11602.623440258425,13211.395675113774,5329.866450549899,3981.4450230269595,15811.480577359029,4427.827773226885,9757.141551732764,7958.868946198528,2516.9799219244387,2355.773316497882,2231.07165705517,5277.994588984976,2063.6550882666925,12143.93443074552,6707.5741867044535,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,13,13,5,2338.489215643316,0,0,0,0,0,0,0,0,0,27.58066,53.912792
45,46,Кофе Место,75.5157,4.300000190734863,132,54,9759.492610466204,6135.2624093267905,4655.907267760911,11474.070627264022,2326.358780995168,8728.69123694145,519.7083506918789,2806.3470608166845,10969.861163463214,4679.55664660971,3822.7969427886746,4708.787865213292,4116.651363434402,285.69441350203175,4287.767073539673,13983.729083066499,9225.300566670447,7639.481721606569,11762.23007018825,13002.17466590756,5543.530506909759,4195.063043404641,15604.055592508543,4215.50118054694,9970.780938978278,8172.525080874122,2306.98248343936,2355.364809230259,2075.52041327525,5072.284699479787,2275.6495967154096,12357.583882812514,6845.759668972568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,13,13,13,12,3,2128.62539301754,0,1,0,0,0,0,0,0,0,27.578815,53.912195
46,47,Hotfix coffee,79.7935,4.199999809265137,58,25,9689.405205396284,6131.222888042836,4525.820333260944,11389.17218347671,2239.19558379577,8595.871466914741,716.7084498515485,2773.46138831403,10979.929605890446,4618.890811326722,3732.4527956526567,4541.489740596563,4000.857865730782,230.29680782212907,4269.031135594654,13991.079138382913,9238.830725091162,7576.501781950099,11643.52120474365,12902.465917373354,5602.562248036187,4259.986289385019,15613.267956669413,4197.93953840718,10023.112303273514,8227.044019684878,2219.808620688002,2115.6127201157433,1870.1336555487044,4959.029297978847,2368.971495529662,12410.161600939493,6699.917653190564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,7,2041.4804245869552,0,1,0,0,0,0,0,0,0,27.578959,53.909677
47,48,Еда,84.0038,4.0,31,21,10292.606984011325,6823.307304765567,3809.971936462676,11963.929936697325,2853.9609416786125,7882.515917636445,917.5097104405814,3449.3967592807116,11680.431918992392,5249.586845143978,4321.896553689864,4937.941506560414,4538.608798090653,960.0300831999622,4951.404251877955,14688.43481275511,9942.74279115886,8194.656644506429,10921.357709461727,13446.1337215631,5020.325610556508,3699.3410747148905,16311.831358936093,4881.675384695521,9416.785817737384,7627.645284423039,2834.949269065643,1782.6934003946208,2194.1693114627997,5494.4742142044415,1919.6057901755419,11801.617674787163,5998.455579800808,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,3,2660.5239265675596,0,0,0,0,0,0,0,0,0,27.585258,53.907621
48,49,Эклер,191.247,4.0,21,10,9709.3721714629,6171.803677392743,4456.518279116283,11404.032473914709,2257.6342569406506,8525.531958043255,758.9405662473209,2808.033810059689,11023.592389153495,4643.270193994823,3747.656422053161,4526.53178368586,4006.8020435398175,293.93501693281206,4306.266750790109,14033.795302406785,9283.603955502358,7599.118468721387,11575.72899350389,12912.10349893231,5582.511012554265,4242.538678399657,15656.411035997242,4235.554837115246,9999.954490248658,8204.846872195738,2238.290194595592,2037.6092757072759,1839.4035696662959,4965.327630835981,2363.34407950267,12386.844738034975,6627.387981316569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,14,14,14,14,14,12,6,2060.440392682402,0,1,0,0,0,0,0,0,0,27.579357,53.908999
49,50,Чижовка-Арена,315.662,4.300000190734863,42,7,15044.098665608553,13150.875111127361,4657.76294800585,16154.014173040177,9482.16858080791,3162.868267980436,8784.274334161955,10240.010724935995,17687.43998153155,11226.874802748755,10260.244459076084,9352.940255783657,10054.793006810602,8680.908174449978,11463.93717191719,20458.357514397667,16140.129276248153,13440.274990143722,5323.690497863967,17081.051237649695,8221.616424512813,8066.087477054232,22031.28793993754,11421.172939835526,10124.97726194346,9153.14165040267,9472.529096494342,6555.666383695381,8166.671763339138,10644.8171103889,8317.122347812518,11794.819762676638,2949.9800980286304,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,9386.302442951683,1,1,0,0,0,1,0,0,0,27.628827,53.844515
50,51,Арена,220.325,4.300000190734863,25,12,15206.574995615129,13402.172917214799,5052.572676484177,16281.727629022676,9778.783951630956,3425.5727120224997,9145.433461161965,10534.466958606004,17900.831155628362,11477.538952887155,10520.224328907194,9565.479248967227,10300.512768196028,9025.636061474628,11735.789261490523,20649.972232737364,16369.658316578021,13638.086072563348,5386.434720809846,17175.591620983723,8614.764450693325,8464.265746898622,22215.969321222496,11694.566324241812,10454.96188946882,9513.68517308639,9769.612536977771,6880.556260166962,8464.591090183878,10867.001496235744,8704.59124747651,12086.246015324778,3337.1685441827485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,13,13,13,13,13,13,0,9687.707290437438,0,0,0,0,0,0,0,0,0,27.62951,53.840552
51,53,Пон-пушка,80.4436,4.099999904632568,31,14,17357.141519118857,15324.14875604009,5973.146503934492,18484.600557509497,11527.292982991834,2602.2873042424053,10459.212732177359,12288.39679456192,19935.30004947141,13407.171108189286,12420.021191851663,11614.434642574393,12250.892105310231,10486.28549015047,13584.438814720936,22738.213251467114,18358.60346929649,15716.585069367977,3287.5915154888253,19412.206806907237,8779.128878517406,8975.346421014587,24319.455175252897,13537.027049723907,9610.324244655943,9034.106692259737,11515.900321287949,8509.88089073132,10217.584069184139,12887.13963954992,9666.072585025633,10886.980828332586,3792.925196981571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,11,11,11,11,11,11,1,11413.064796315897,1,1,1,0,0,1,1,0,0,27.649722,53.842714
52,54,Ной,248.439,3.299999952316284,87,26,16291.629433115957,14392.918958640565,5514.370148275046,17384.200153980615,10685.729502856537,2944.1533564486886,9842.073504866137,11445.528299781703,18941.64834519287,12469.784552203479,11497.963684229264,10607.54438660596,11300.538140312146,9793.109938768073,12692.15071516116,21712.823111356374,17391.034346837932,14695.07954869959,4384.130107007041,18286.130874551764,8741.10415179182,8760.9589476802,23284.898967674664,12648.077209066878,10097.91718527537,9330.038493660708,10675.499575820792,7720.343878209465,9370.245496667669,11898.022977677701,9225.939001525907,11561.138695865717,3500.811759635722,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,10583.604023135684,0,0,0,0,0,0,0,0,0,27.639495,53.840402
53,55,Кафетерий Зрпт,180.271,2.0,35,10,15413.988124509231,13445.484144379141,4656.005307822268,16544.916924639005,9724.394303681811,2777.9043424119136,8907.506553301266,10484.34942627999,18017.08617583992,11523.51638295441,10547.566330453905,9687.910554091088,10357.691483382438,8842.403346092977,11736.336249233613,20805.54144429896,16455.428542863476,13784.692381570352,4880.360285819187,17488.505371994303,8079.932562582712,7996.184919578556,22383.573183263605,11691.739572467244,9813.594313441661,8896.840561522798,9714.107974830767,6759.4460483746625,8409.018656136139,10970.052234746767,8351.40554819402,11436.693931158174,2790.6470598704022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,9621.807173016827,0,0,0,0,0,0,0,0,0,27.632535,53.846184
54,57,Круглый кот,21.2493,4.0,15,5,17508.858568080614,15478.766560709899,6110.6254105322305,18633.418921874945,11680.610637246686,2679.97584663135,10603.501101023834,12441.700057606782,20089.66207625391,13561.824768249957,12574.6073788397,11768.402655124097,12405.55572093329,10634.39908756898,13738.677531804162,22891.859240272304,18513.228486264685,15870.257723634191,3204.0701485032737,19557.420401432573,8878.443952020656,9091.233954689293,24472.79916553747,13691.215947790653,9644.104784983303,9094.817132742082,11669.190228641444,8662.088473849397,10371.128080678896,13041.490249662318,9799.508932495151,10890.371637104841,3923.767842956434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,11566.081987634198,0,0,0,0,0,0,0,0,0,27.651005,53.842112
55,58,Хит!,294.206,4.099999904632568,170,43,13765.541135143463,12224.394093135337,5147.041206272392,14772.623146021466,8828.290897134284,4751.575067541463,8638.972880653886,9564.688315942449,16582.88624480794,10308.402106065925,9395.017441488175,8279.092482736742,9121.635371435808,8383.94429812708,10650.58469743701,19268.37710184151,15105.002171381717,12287.25788655655,6992.810880285608,15617.377745230086,9045.115299245304,8651.773726785346,20815.488398450063,10616.331424958335,11458.411483465115,10327.319604006027,8821.634412534468,6147.167001919463,7539.435672020054,9601.834874250959,8524.473660472997,13259.214157209914,4049.0710453341253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,12,12,0,8763.30437441167,0,1,0,0,0,1,1,0,0,27.615249,53.837041
