,index,title,stops,ratingValue,ratingCount,reviewCount,могилёвская,первомайская,площадь победы,площадь якуба коласа,грушевка,восток,автозаводская,московская,партизанская,спортивная,пушкинская,немига,петровщина,михалово,борисовский тракт,малиновка,каменная горка,вокзальная,институт культуры,академия наук,тракторный завод,парк челюскинцев,юбилейная площадь,фрунзенская,молодёжная,площадь ленина,октябрьская,площадь франтишка богушевича,уручье,кунцевщина,купаловская,пролетарская,ковальская слобода,concert hall,sportcenter,fallback services,fast food,cafe,supermarket,bars,hotels,sushi,gasstation,spa,museum,currency exchange,mobile phones,malls,confectionary,restaurants,fallback fun,industrial enterprise,fitness,software,flower shop,hypermarket,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,instagram,facebook,viber,ok,twitter,youtube,telegram,whatsapp,vkontakte,lat,lon
25,25,Animal Farm,344.259,4.300000190734863,242,78,9918.08928888318,3306.487385626155,2136.770445514246,1715.3780681338544,9410.130094651464,6437.3630266695345,6946.816039716999,3854.521916972136,5143.870545720614,12890.539280138924,11149.964561920238,4668.7785624535745,13159.109296919894,11501.902713552472,8219.21511626482,14622.064616935162,17523.484962463255,5727.752970142113,6678.48919589961,1173.0378413439726,2921.2716254674647,2574.8223759595544,6169.798315537321,6099.608644149216,8038.297770027324,5532.6468797612715,4073.9369432505014,6469.540915314108,10600.897252225821,15900.889444335933,4055.013400295813,2284.36224220562,6034.595178397344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,10,0,2,3881.3762702996105,1,1,0,0,0,0,0,0,1,27.596126,53.90938
26,26,ГлавПит,91.6736,0.0,0,0,9948.345904550624,3403.075024012843,2174.048749481479,1705.1205425514295,9479.355352620354,6352.649299981378,6992.064009327806,3759.970244976422,5205.134424095768,12930.612365090383,11188.315713622693,4719.701510930383,13239.856032030586,11575.603144870101,8138.048301714261,14709.617777675727,17564.31786375074,5809.780215192915,6762.511320351323,1037.631366071932,2985.166298112692,2467.906631041826,6218.738578039691,6148.04765682388,8083.1638245430195,5605.062604868796,4138.514181494358,6533.959041435861,10521.477327923008,15942.473635960001,4119.471956026962,2416.917206419031,6136.866342874968,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,1,3944.6487778111627,0,0,0,0,0,0,0,0,0,27.59647,53.910712
27,27,Coven Coffee House,384.707,4.400000095367432,43,16,10499.080571079254,3101.474056427739,1687.7643776692664,1155.0826613822364,9049.70419776563,6755.188931879376,7533.2761646999115,4136.058591859646,5728.408641600848,12429.447535109584,10684.568295930498,4248.79464303484,12845.164580637966,11158.17653665298,8549.558413242245,14339.645085215125,17063.63775635559,5429.8695095840685,6387.532883963353,1030.7232301446866,3505.353018687486,2803.29514662786,5739.983210183146,5668.278446107778,7593.545011041067,5192.013865800858,3706.726199508891,6094.143354758239,10936.329133392815,15443.440829702035,3687.427034423613,2415.2646990353765,5845.809126711369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,13,13,13,10,1,3510.0181765398106,1,0,0,0,0,0,0,0,0,27.591911,53.912951
28,28,Yummy Coffee to Go,235.537,4.099999904632568,14,6,10379.988613842153,2687.5571752374462,1545.8185314336458,1283.6505498873266,8775.117081794302,7069.19672764614,7363.231372296941,4477.726477519328,5505.749087133869,12279.330515529517,10541.519714524087,4047.186175196897,12524.954360120437,10866.378757651444,8852.909868423336,13991.952089524599,16910.70998256209,5093.996612508985,6045.816385495492,1547.4393457783763,3294.884031590704,3179.2049091164863,5549.4398024863785,5479.866053035316,7422.006309041481,4897.211085134971,3441.2044579111866,5836.385984227519,11235.285698014073,15287.282768300685,3422.3523996284084,1869.5881323227427,5425.425258079853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,2,3249.478150335526,1,0,0,0,0,0,0,0,0,27.590638,53.907605
29,29,Latte,122.274,4.0,24,10,10130.954623856003,2896.224310514743,1807.7643491390777,1510.9424933872183,9018.731063961455,6843.977363980888,7122.573503576894,4265.095109656892,5276.3849459631965,12538.845470946317,10801.611485652356,4304.361551964628,12756.580823661785,11105.620454410277,8623.510403245486,14214.972050212911,17169.7929114661,5325.045753697609,6274.098442093266,1469.3623382792432,3059.6364488827303,2984.6186729053284,5806.801134339828,5737.458005732824,7680.487488317265,5138.941891549614,3690.6855037375067,6084.6042287194805,11003.798393593308,15546.191515635579,3671.9417679258077,1929.9004052262653,5623.526149283609,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,3500.1234403744925,0,0,0,0,0,0,0,0,0,27.592967,53.907222
30,30,Перспектива,229.52,4.0,17,6,10388.95642626685,2681.4448420883587,1536.8138734688998,1275.3494474554402,8767.30637860487,7076.262950108298,7372.0397382272495,4484.316428569497,5514.3126382744285,12270.63370865619,10532.77959636373,4038.6596878018663,12517.693074049415,10858.771613931307,8860.142162863853,13985.06768017576,16902.04299291883,5086.802123447771,6038.736583699194,1549.5492712191267,3303.6007960524053,3185.147380285417,5540.896003205257,5471.307525071265,7413.38539254506,4889.514035487489,3433.1291850677508,5828.356306493725,11242.599440053506,15278.628277638663,3414.271557644547,1869.504526107425,5419.657447435685,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,9,9,0,2,3241.3423287728847,1,1,0,0,0,0,0,0,0,27.59056,53.907632
31,31,Пекаридзе,120.108,4.199999809265137,59,32,9867.461784868188,3653.6767003991204,2375.2763925592644,1847.366000277081,9708.032773296047,6112.826034575043,6941.391356340318,3513.2163956540367,5188.995203020082,13126.47601731937,11382.31784803217,4931.1946149779915,13478.480457463791,11808.222116469271,7900.981370094834,14953.466821360746,17760.638860162464,6050.277226261904,7004.336496694406,861.8698438317602,2981.4306154077426,2214.4278042166593,6427.016060233087,6355.790763683983,8285.924915582418,5837.590649419954,4364.581746622616,6758.612924617583,10285.688296147016,16139.86610716669,4345.441252350432,2661.0451670398,6389.693594265732,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13,13,13,13,13,12,0,4169.626805685661,1,0,0,0,0,0,0,0,0,27.598192,53.912429
32,32,Восточный дворик,308.031,4.0,17,6,9732.477766374011,3467.1230385066697,2333.15030294821,1907.652780828878,9592.87914521296,6269.308516321883,6770.150190773783,3698.5891240633987,4980.050666527599,13085.569166085175,11345.418182069932,4861.030510225655,13333.149233259424,11681.502641244157,8047.492722369574,14789.802317770602,17718.274348104675,5901.63264480169,6850.391415957299,1191.0474528128564,2759.90219169563,2438.776660874686,6362.539264873312,6292.523052297639,8232.188103775437,5713.861296719234,4260.303268540004,6655.44661990333,10427.37653713429,16095.502405222234,4241.44993992145,2366.442538594791,6186.251708413463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,1,4068.4980026535964,0,0,0,0,0,0,0,0,0,27.59788,53.909074
33,33,Аль-халиль,102.949,4.199999809265137,15,7,10740.90329940627,2301.8144583088256,1142.0992168114615,1045.937419357047,8350.189025271091,7483.528008054811,7704.360155348279,4883.21786009449,5823.651545676288,11854.943767172737,10118.179929336573,3620.3370660088876,12108.152945952961,10444.007995245594,9270.041075770057,13582.559078992277,16485.69300069475,4679.052506703207,5632.991799587641,1838.517272450783,3631.5941542561454,3571.1499726881225,5122.735498024385,5053.33225910479,6996.289846256289,4473.833880367068,3014.0044766284987,5409.4573018252995,11653.685192218794,14862.04663966295,2995.1169865360885,1734.980450185814,5046.113771797775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,0,3,2821.9336791566075,0,0,0,0,0,0,0,0,0,27.586822,53.907079
34,34,Кофейня,794.387,0.0,0,0,9492.462391044575,3476.854970186153,2486.8692589692487,2133.825946349238,9658.871865334124,6266.673522683809,6511.460557844152,3735.02580111936,4704.148282921908,13213.711536725441,11477.72099744113,4975.427967744635,13367.592134895054,11734.970381050616,8031.82293420228,14805.074952242354,17843.631186721803,5940.990230280198,6882.389809250439,1467.6947023891994,2481.511590870221,2527.6761711622926,6477.77906934199,6408.914963817823,8353.460103855996,5777.913933021103,4347.389795534256,6736.409584002613,10404.439944154636,16219.685086622803,4328.882621277865,2236.457704086812,6166.364441427723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,4159.336804000721,0,0,0,0,0,0,0,0,0,27.599021,53.906347
35,35,Seadog&Friends,255.076,4.599999904632568,142,47,11446.318439915362,1991.1524777223478,442.5086151589379,650.9606592054137,7780.23702850378,8023.601730503563,8404.585612142262,5401.1151249356335,6515.1316239688185,11194.482622602176,9453.469328320507,2985.1485643413016,11585.271420215015,9890.738723684468,9818.828881402553,13092.43224993379,15827.767409647964,4186.279780201275,5144.853610295324,2185.113845609394,4332.695245788905,4061.181268521751,4481.93924336441,4410.986353645062,6345.21219348237,3928.975787417897,2439.0232054720123,4824.071800323917,12205.747550803826,14205.518693488839,2419.6772752174343,2047.06556141755,4693.303850074593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,14,14,14,13,7,2241.801923479834,1,0,0,0,0,0,0,0,0,27.580887,53.909632
36,36,Veg Harmony,278.491,4.400000095367432,17,9,11395.892467845753,2012.3119199121184,493.42483780300597,656.679909682634,7824.072583460249,7980.205674288603,8354.891259949687,5358.598867829981,6466.371507876415,11243.982731524053,9503.174155699931,3032.5956473201836,11626.25397000987,9933.627215387098,9775.061888985729,13131.313487708832,15877.172424662875,4224.087447541982,5182.676438944941,2149.627182470906,4282.8338855811235,4019.7884695256744,4530.025743322989,4459.162440593117,6394.0644370604705,3970.4072569059035,2481.835175358372,4868.564618315232,12161.90272401248,14254.836263892917,2462.5082714956025,2022.7212383249462,4721.22598833564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,6,2284.8370195347593,1,0,0,0,0,0,0,0,0,27.581333,53.909503
37,37,Rose Gose,176.322,4.400000095367432,123,55,11592.853146051253,1964.4790913501345,306.6068504488818,628.3563815304375,7672.748191468073,8131.059815181732,8550.941297839332,5505.8166068274595,6660.694193003051,11063.191765642287,9321.193208325292,2864.162843449784,11487.975823058805,9786.614551738996,9927.496080246268,13002.471844853619,15696.874056037936,4101.537065814122,5059.642282113473,2268.591807496631,4479.1450625434445,4162.381387250374,4357.667342875308,4286.326776785799,6217.22156861987,3831.3552244570405,2337.372359880679,4714.5516020402,12314.57900013654,14075.06763683767,2317.976959085708,2144.462353573449,4641.350789777989,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,14,14,8,2139.5487611911835,0,0,0,0,0,0,0,0,0,27.579699,53.910272
38,38,Комильфо,144.807,0.0,0,0,9656.787462895061,3903.8194177249347,2645.088282756398,2104.7451461939927,9975.601296411663,5850.393898023158,6755.089371084396,3257.872372231075,5034.011720714899,13395.183690950123,11650.753126979984,5201.1560201008915,13741.53764376596,12074.404141621491,7636.74893184578,15212.371027905338,18029.36889215318,6311.965334145615,7265.016184000568,887.5574962337756,2845.7717312042228,1975.0456133106075,6696.971404243674,6625.732789460368,8555.55222074392,6103.687416457196,4632.693466853419,7027.167181272373,10020.76656322979,16408.771112476476,4613.576038140514,2840.1013313376734,6634.4421807033405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,8,8,8,0,2,4437.984372781194,0,0,0,0,0,0,0,0,0,27.600597,53.912782
39,39,Мука,155.444,4.400000095367432,152,83,11770.925526236515,2126.6684319714414,331.7866865684003,473.0794459282549,7669.782329257926,8145.3426536497645,8740.94063887709,5515.882546131401,6861.3733596381735,10986.106504175781,9240.979245657498,2832.693758489822,11507.918181428933,9790.871784044288,9943.861706113916,13038.45102445653,15620.271122070882,4156.2710291704825,5111.308709698691,2243.2251545953395,4668.180991809252,4166.6878438852345,4310.651077593036,4238.190742456773,6154.824139101315,3858.4861162674433,2362.413317151491,4709.95355595746,12330.49358336832,14000.372273537194,2343.057513107708,2398.8096671735543,4755.534607647475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,11,11,5,2164.8844850101827,1,0,0,0,0,0,0,0,0,27.578944,53.912706
40,40,Штолле,69.1381,4.300000190734863,187,57,11106.131574455805,2061.104064917295,768.5070528196279,836.5839503333866,8013.3012677775605,7802.138577652219,8062.547743659597,5190.096381868917,6172.806111639679,11486.9723383581,9748.939850202783,3257.9669148447133,11791.227556151385,10114.274205282174,9593.058322713772,13279.825812586874,16118.62218618019,4370.447458863414,5327.574324467658,2049.108699117582,3990.950072439454,3862.9799142859224,4759.607630336201,4689.7057964699525,6630.58366918517,4144.092212281413,2670.3645929351246,5065.339903623763,11978.617512230334,14495.340118726532,2651.2669987170952,1817.8021855740485,4799.187777199105,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,13,13,13,13,13,2,2475.9803892978616,1,1,0,0,0,0,0,0,1,27.583521,53.90784
41,41,Зерно,201.347,4.300000190734863,152,69,11348.600442785433,1936.058707401245,522.8209248350072,759.9427197358349,7799.123971371848,8008.426698673715,8301.543965131716,5390.352478855777,6407.316054937601,11247.90363309413,9508.841565991328,3025.025760869702,11591.128946920153,9905.015382088097,9801.752486268624,13089.786094281095,15880.200625361265,4180.548649500706,5138.909007034694,2203.2395646377963,4231.131284432626,4055.6958880501375,4525.320945631794,4455.006680726183,6393.730710381573,3937.792933819276,2454.916111861955,4846.682052670574,12188.169778740596,14257.249599991175,2435.677724098058,1920.481846022737,4655.162182961613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,5,2258.946102956491,1,0,0,0,0,0,0,0,0,27.581374,53.908448
42,43,Зерно,218.265,4.300000190734863,297,113,11582.573262911234,2194.8544399936845,465.0464444809423,397.9731288192641,7839.490297001306,7969.707507223909,8556.740636424542,5341.270713417489,6682.095985179864,11176.654640054378,9431.990601259977,3010.5698231716824,11668.704408445874,9958.020066792129,9767.685592816244,13192.03517437509,15810.848855930224,4299.198826166776,5256.181184867534,2080.6243970885757,4484.401271338158,3993.6910117078123,4493.800749489924,4421.613466987582,6342.121997106896,4014.7180152105334,2518.271456319951,4879.651686889049,12154.608659511536,14190.579853832329,2498.8698385098,2312.925776226574,4862.516351693629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,16,16,16,14,6,2320.300145081727,1,1,0,0,0,0,0,0,0,27.580669,53.912348
43,44,Кафе,330.94,0.0,0,0,9318.556574678027,4131.530843618538,2955.224087557108,2441.4166095109695,10253.66236483432,5603.557633643232,6429.252311827658,3042.198976189063,4730.7322595444675,13711.078562773839,11968.023155569057,5502.506169360587,13999.248283358247,12345.1212509741,7381.098070278437,15455.854495659985,18345.009220668715,6567.6952263107,7516.746242231786,1150.815395825787,2564.6756179205745,1818.329984142039,7001.576595197058,6930.863147722102,8865.427436195116,6376.151031421296,4916.364579059151,7312.060723764891,9761.083056653946,16723.507453958948,4897.399277873634,2945.461064088634,6844.457673806245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,4723.3077096276365,0,0,0,0,0,0,0,0,0,27.603468,53.911497
44,45,Оливо,247.865,4.300000190734863,154,74,11602.623440258425,2231.07165705517,485.62079703629354,357.67283012343523,7852.812934866312,7958.868946198528,8579.598142510598,5329.866450549899,6707.5741867044535,11177.317207858443,9432.169565815235,3019.8665006987244,11685.58443721643,9972.441835442089,9757.141551732764,13211.395675113774,15811.480577359029,4321.4835276849335,5277.994588984976,2063.6550882666925,4507.701896677124,3981.4450230269595,4500.1892505219175,4427.827773226885,6345.651301644728,4032.932122376913,2536.371548403306,4892.887763827395,12143.93443074552,14191.58406386658,2516.9799219244387,2355.773316497882,4893.098697909712,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,13,13,5,2338.489215643316,0,0,0,0,0,0,0,0,0,27.58066,53.912792
45,46,Кофе Место,75.5157,4.300000190734863,132,54,11762.23007018825,2075.52041327525,285.69441350203175,519.7083506918789,7639.481721606569,8172.525080874122,8728.69123694145,5543.530506909759,6845.759668972568,10969.861163463214,9225.300566670447,2806.3470608166845,11474.070627264022,9759.492610466204,9970.780938978278,13002.17466590756,15604.055592508543,4116.651363434402,5072.284699479787,2275.6495967154096,4655.907267760911,4195.063043404641,4287.767073539673,4215.50118054694,6135.2624093267905,3822.7969427886746,2326.358780995168,4679.55664660971,12357.583882812514,13983.729083066499,2306.98248343936,2355.364809230259,4708.787865213292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,13,13,13,12,3,2128.62539301754,1,0,0,0,0,0,0,0,0,27.578815,53.912195
46,47,Hotfix coffee,79.7935,4.199999809265137,58,25,11643.52120474365,1870.1336555487044,230.29680782212907,716.7084498515485,7576.501781950099,8227.044019684878,8595.871466914741,5602.562248036187,6699.917653190564,10979.929605890446,9238.830725091162,2773.46138831403,11389.17218347671,9689.405205396284,10023.112303273514,12902.465917373354,15613.267956669413,4000.857865730782,4959.029297978847,2368.971495529662,4525.820333260944,4259.986289385019,4269.031135594654,4197.93953840718,6131.222888042836,3732.4527956526567,2239.19558379577,4618.890811326722,12410.161600939493,13991.079138382913,2219.808620688002,2115.6127201157433,4541.489740596563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,7,2041.4804245869552,1,0,0,0,0,0,0,0,0,27.578959,53.909677
47,48,Еда,84.0038,4.0,31,21,10921.357709461727,2194.1693114627997,960.0300831999622,917.5097104405814,8194.656644506429,7627.645284423039,7882.515917636445,5020.325610556508,5998.455579800808,11680.431918992392,9942.74279115886,3449.3967592807116,11963.929936697325,10292.606984011325,9416.785817737384,13446.1337215631,16311.831358936093,4538.608798090653,5494.4742142044415,1919.6057901755419,3809.971936462676,3699.3410747148905,4951.404251877955,4881.675384695521,6823.307304765567,4321.896553689864,2853.9609416786125,5249.586845143978,11801.617674787163,14688.43481275511,2834.949269065643,1782.6934003946208,4937.941506560414,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,3,2660.5239265675596,0,0,0,0,0,0,0,0,0,27.585258,53.907621
48,49,Эклер,191.247,4.0,21,10,11575.72899350389,1839.4035696662959,293.93501693281206,758.9405662473209,7599.118468721387,8204.846872195738,8525.531958043255,5582.511012554265,6627.387981316569,11023.592389153495,9283.603955502358,2808.033810059689,11404.032473914709,9709.3721714629,9999.954490248658,12912.10349893231,15656.411035997242,4006.8020435398175,4965.327630835981,2363.34407950267,4456.518279116283,4242.538678399657,4306.266750790109,4235.554837115246,6171.803677392743,3747.656422053161,2257.6342569406506,4643.270193994823,12386.844738034975,14033.795302406785,2238.290194595592,2037.6092757072759,4526.53178368586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,14,14,14,14,14,12,6,2060.440392682402,1,0,0,0,0,0,0,0,0,27.579357,53.908999
49,50,Чижовка-Арена,315.662,4.300000190734863,42,7,5323.690497863967,8166.671763339138,8680.908174449978,8784.274334161955,13440.274990143722,9153.14165040267,3162.868267980436,8221.616424512813,2949.9800980286304,17687.43998153155,16140.129276248153,10240.010724935995,16154.014173040177,15044.098665608553,10124.97726194346,17081.051237649695,22031.28793993754,10054.793006810602,10644.8171103889,8317.122347812518,4657.76294800585,8066.087477054232,11463.93717191719,11421.172939835526,13150.875111127361,10260.244459076084,9482.16858080791,11226.874802748755,11794.819762676638,20458.357514397667,9472.529096494342,6555.666383695381,9352.940255783657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,12,12,12,12,1,9386.302442951683,1,0,0,0,0,1,0,0,1,27.628827,53.844515
50,51,Арена,220.325,4.300000190734863,25,12,5386.434720809846,8464.591090183878,9025.636061474628,9145.433461161965,13638.086072563348,9513.68517308639,3425.5727120224997,8614.764450693325,3337.1685441827485,17900.831155628362,16369.658316578021,10534.466958606004,16281.727629022676,15206.574995615129,10454.96188946882,17175.591620983723,22215.969321222496,10300.512768196028,10867.001496235744,8704.59124747651,5052.572676484177,8464.265746898622,11735.789261490523,11694.566324241812,13402.172917214799,10520.224328907194,9778.783951630956,11477.538952887155,12086.246015324778,20649.972232737364,9769.612536977771,6880.556260166962,9565.479248967227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,13,13,13,13,13,0,9687.707290437438,0,0,0,0,0,0,0,0,0,27.62951,53.840552
51,53,Пон-пушка,80.4436,4.099999904632568,31,14,3287.5915154888253,10217.584069184139,10486.28549015047,10459.212732177359,15716.585069367977,9034.106692259737,2602.2873042424053,8779.128878517406,3792.925196981571,19935.30004947141,18358.60346929649,12288.39679456192,18484.600557509497,17357.141519118857,9610.324244655943,19412.206806907237,24319.455175252897,12250.892105310231,12887.13963954992,9666.072585025633,5973.146503934492,8975.346421014587,13584.438814720936,13537.027049723907,15324.14875604009,12420.021191851663,11527.292982991834,13407.171108189286,10886.980828332586,22738.213251467114,11515.900321287949,8509.88089073132,11614.434642574393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,11,11,11,11,11,11,1,11413.064796315897,1,1,0,0,1,1,0,0,1,27.649722,53.842714
52,54,Ной,248.439,3.299999952316284,87,26,4384.130107007041,9370.245496667669,9793.109938768073,9842.073504866137,14695.07954869959,9330.038493660708,2944.1533564486886,8741.10415179182,3500.811759635722,18941.64834519287,17391.034346837932,11445.528299781703,17384.200153980615,16291.629433115957,10097.91718527537,18286.130874551764,23284.898967674664,11300.538140312146,11898.022977677701,9225.939001525907,5514.370148275046,8760.9589476802,12692.15071516116,12648.077209066878,14392.918958640565,11497.963684229264,10685.729502856537,12469.784552203479,11561.138695865717,21712.823111356374,10675.499575820792,7720.343878209465,10607.54438660596,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,10583.604023135684,0,0,0,0,0,0,0,0,0,27.639495,53.840402
53,55,Кафетерий Зрпт,180.271,2.0,35,10,4880.360285819187,8409.018656136139,8842.403346092977,8907.506553301266,13784.692381570352,8896.840561522798,2777.9043424119136,8079.932562582712,2790.6470598704022,18017.08617583992,16455.428542863476,10484.34942627999,16544.916924639005,15413.988124509231,9813.594313441661,17488.505371994303,22383.573183263605,10357.691483382438,10970.052234746767,8351.40554819402,4656.005307822268,7996.184919578556,11736.336249233613,11691.739572467244,13445.484144379141,10547.566330453905,9724.394303681811,11523.51638295441,11436.693931158174,20805.54144429896,9714.107974830767,6759.4460483746625,9687.910554091088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,9621.807173016827,0,0,0,0,0,0,0,0,0,27.632535,53.846184
54,57,Круглый кот,21.2493,4.0,15,5,3204.0701485032737,10371.128080678896,10634.39908756898,10603.501101023834,15870.257723634191,9094.817132742082,2679.97584663135,8878.443952020656,3923.767842956434,20089.66207625391,18513.228486264685,12441.700057606782,18633.418921874945,17508.858568080614,9644.104784983303,19557.420401432573,24472.79916553747,12405.55572093329,13041.490249662318,9799.508932495151,6110.6254105322305,9091.233954689293,13738.677531804162,13691.215947790653,15478.766560709899,12574.6073788397,11680.610637246686,13561.824768249957,10890.371637104841,22891.859240272304,11669.190228641444,8662.088473849397,11768.402655124097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,11566.081987634198,0,0,0,0,0,0,0,0,0,27.651005,53.842112
55,58,Хит!,294.206,4.099999904632568,170,43,6992.810880285608,7539.435672020054,8383.94429812708,8638.972880653886,12287.25788655655,10327.319604006027,4751.575067541463,9045.115299245304,4049.0710453341253,16582.88624480794,15105.002171381717,9564.688315942449,14772.623146021466,13765.541135143463,11458.411483465115,15617.377745230086,20815.488398450063,9121.635371435808,9601.834874250959,8524.473660472997,5147.041206272392,8651.773726785346,10650.58469743701,10616.331424958335,12224.394093135337,9395.017441488175,8828.290897134284,10308.402106065925,13259.214157209914,19268.37710184151,8821.634412534468,6147.167001919463,8279.092482736742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,0,8763.30437441167,1,1,0,0,0,0,0,0,1,27.615249,53.837041
